Neveu		19.16667	-72.53333													
Neron		18.28	-72.54278													
Nerette		19.53333	-72.11667													
Nerette		18.51667	-72.43333													
Nerette		18.45	-72.53333													
Nerette		18.31667	-73.33333													
Nerac		19.81574	-72.71107													
Morne Nelady		18.7	-71.96667													
Nelady		18.7	-71.96667													
Morne Neis		18.7	-72.11667													
Riviere des Negres		19.95	-72.75													
Morne en Negre		19.11667	-72.35													
Morne Negre		18.38333	-72.21667													
Ravine Navitre		19.51667	-72.55													
Navarre		19.65	-72.25													
Navarre		18.56667	-74.18333													
Naury		19.06667	-72.38333													
Nau		19.48333	-71.75													
Fort National		18.55	-72.33333													
Morne Natanille		19.61667	-72.68333													
Nastrin		19.83333	-72.76667													
Ravine Narcisse		18.93333	-71.86667													
Narcisse		18.38333	-73.2													
Narang		19.13333	-72.15													
Naque		19.76667	-72.3													
Nappe		19.58333	-72.01667													
Napou		18.56667	-74.26667													
Naple		19.61667	-71.88333													
Napipe		18.88333	-71.88333													
Ravine Napeine		18.45	-72.45													
Nan Zile		18.3	-74.06667													
Nan Zetrenne		18.35	-72.88333													
Nan Zemi		19.85	-72.9													
Nan Zebre		18.9	-73.03333													
Nan Zebre		18.88333	-73.06667													
Nan Zap		18.3	-72.23333													
Nan Zamor		18.75	-72.96667													
Nan Zabricot		19.9	-72.7													
Nan Zaboca		18.38333	-72.25													
Nan Yosse		19.68333	-72.96667													
Nan Yaoue		19.75	-73.2													
Nan Voute		18.18722	-72.5825													
Nan Volsi		19.91667	-72.76667													
Nan Volcy		18.85	-72.31667													
Nan Vincent		19.85	-73.18333													
Nan Vincent		19.66667	-72.88333													
Nan Vincent		19.38333	-71.85													
Nan Vincent		19.26667	-72.13333													
Nan Vincent		19.68333	-72.9													
Nan Vincent		19.25	-72.1													
Nan Vilme		19.28333	-71.76667													
Nan Viel		19.85	-72.78333													
Nan Via		19.71667	-73.26667													
Nan Tuffe		18.45	-72.26667													
Nan Tuf		18.8	-72.28333													
Nan Troupeau		18.38333	-72.93333													
Nan Trompette		19.88333	-72.61667													
Nan Trompette		18.75	-72.98333													
Nan Trompe		18.25	-73.16667													
Nan Trimestre		19.53333	-72.4													
Nan Tranquille		19.73333	-72.9													
Nan Tranquille		18.41667	-73.23333													
Nan Train		19.03333	-72.15													
Nan Toussaint		19.33333	-71.86667													
Nan Toto		19.15	-71.7													
Nan Tongui		19.55	-71.85													
Nan Ti Palto		19.13333	-71.9													
Nan Tinte		19.82528	-73.09917													
Nan Timo		18.505	-72.62222													
Nan Ti Mil		19.72833	-73.15833													
Nan Ti Fond		19.55	-72.43333													
Nan Tida		18.93333	-73.23333													
Nan Ti Bois		18.9	-73.18333													
Nanthor		19.43333	-71.98333													
Nan Tete Source		18.65	-72.05													
Nanterretiste		18.9	-73.18333													
Nan Terrain		18.48361	-73.59167													
Nantchen		19.7	-72.5													
Nan Tangas		18.21667	-71.9													
Nan Tampis		18.43333	-72.45													
Nan Tampe		19.41667	-71.91667													
Nan Tache		19.4	-72.01667													
Nan Suzette		19.68333	-72.68333													
Nan Sucre		18.83333	-72.21667													
Nan Sourran		18.38333	-72.2													
Nan Source		19.5	-72.51667													
Nan Source		19.38333	-72.36667													
Nan Source		19.6	-72.18333													
Nan Solon		19.83028	-73.17444													
Nan Six		18.5	-74.41667													
Nansinte		18.34964	-74.43877													
Nan Simon		19.46667	-72.21667													
Nan Simera		18.75	-72.81667													
Nan Simbi		18.3	-71.88333													
Nan Simbi		18.3	-71.86667													
Nan Sevre		18.33333	-74.3													
Nan Selle		18.33333	-74													
Nan Seille		18.31667	-74.01667													
Nan Seigne		19.06667	-72.31667													
Nan Sedren		19.56667	-72.73333													
Nan Seau		18.39222	-73.58722													
Nan Savonnette		19.75	-72.7													
Nan Savane		19.85	-72.71667													
Riviere Nan Saut		18.10833	-73.89889													
Riviere Nan Saut		18.78333	-72.11667													
Riviere Nan Saut		18.76667	-72.11667													
Ravine Nan Saut		19.79972	-73.21861													
Nan Saut		19.8175	-73.22278													
Nan Saut		19.70083	-73.05361													
Nan Saut		19.41667	-71.7													
Nan Saut		19.15	-71.88333													
Nan Saut		19.13333	-71.86667													
Nan Saut		18.95	-72.48333													
Nan Saut		18.91667	-72.45													
Nan Saut		18.85028	-72.31694													
Nan Saut		18.46667	-73.18333													
Nan Sault		19.1	-72.2													
Nan Sans Negre		18.18444	-72.74694													
Nan Sam		18.93333	-72.48333													
Nan Saline		18.49944	-73.67167													
Nan Sales		18.56667	-74.11667													
Nan Saintellin		19.26667	-71.73333													
Nan Saint-Cloud		18.27806	-72.99222													
Nan Saint		18.35	-74.16667													
Nan Sable		19.83333	-72.53333													
Nan Sable		19.82694	-73.22028													
Nan Sable		19.35	-71.78333													
Nan Sable		18.33333	-74.4													
Nan Sabaise		18.44972	-73.63833													
Nan Rue		18.12861	-73.93722													
Nan Ruche		19.73712	-73.00809													
Nan Ruby		18.46667	-74.31667													
Nan Roux		18.21667	-73.96667													
Nan Rousseau		19.7	-72.5													
Nan Rouffe		19.55	-72.51667													
Nan Rosier		19.86667	-72.83333													
Nan Roseau		19.15	-71.85													
Nan Roseau		18.43333	-72.3													
Nan Roseau		18.43333	-72.05													
Nan Roseau		18.16667	-71.76667													
Nan Ronfle		19.26667	-71.81667													
Nan Roi		19.43333	-72.1													
Nan Roger		19.45	-72.43333													
Nan Rocher		19.15	-72.05													
Nan Roche		18.48333	-73.66667													
Nan Roche		18.45	-72.43333													
Nan Roche		18.35	-73.41667													
Nan Roche		18.33333	-73.68333													
Nan Roche		18.28333	-74.03333													
Nan Roche		18.25	-71.93333													
Nan Roche		18.46667	-74.36667													
Nan Roche		18.31667	-74.35													
Nan Robert		19.88333	-72.78333													
Nan Risque		18.9	-73.15													
Nan Risque		18.83333	-72.96667													
Nan Richin		19.83333	-72.78333													
Nan Richet		19.91667	-72.71667													
Nan Richard		19.58333	-72.08333													
Nan Reynal		18.55	-74													
Nan Reserve		18.76667	-72.26667													
Nan Rente		19.38333	-71.76667													
Nan Renaud		18.49139	-73.64778													
Nan Remy		19.85667	-73.00722													
Nan Reine		19.6	-72.25													
Nan Regis		19.56667	-71.93333													
Nan Redon		18.15528	-73.82139													
Nan Recif		18.02889	-73.84722													
Nan Raymond		18.08333	-71.75													
Nan Ravine		18.3	-72.13333													
Nan Rat		18.52722	-73.79944													
Nan Raquette		19.86583	-73.13611													
Nan Raquette		19.18333	-71.95													
Nan Raquette		18.6	-72.1													
Nan Raquette		19.71667	-73.26667													
Nan Raque		19.38333	-71.98333													
Nan Rapport		19.88333	-72.58333													
Nan Raphael		19.23333	-71.8													
Nan Rang		19.31667	-72													
Nan Rang		19.26667	-72.36667													
Nan Rang		19.31667	-72.01667													
Nan Ramier		18.3	-72.93333													
Nan Rale		19.76667	-73.31667													
Nan Rada		18.25	-71.88333													
Nan Rac		18.18333	-72.83333													
Nan Quai		19.82889	-73.03889													
Nan Pros		19.61667	-72.01667													
Nan Pourri		18.25	-72.31667													
Nan Poulie		18.83333	-71.91667													
Nan Poule		18.86667	-73.03333													
Nan Poudre		19.61667	-72.45													
Nan Potu		18.25	-74.06667													
Nan Poteau		18.23333	-72.01667													
Nan Poteau		18.23333	-71.93333													
Nan Pota		18.33333	-74.21667													
Nan Portail		18.18333	-71.91667													
Nan Porot		18.31667	-72.11667													
Riviere Nan Pont		18.02667	-73.86444													
Nan Pont		19.61667	-72.68333													
Nan Pont		18.28333	-74.15													
Nan Pomme		19.68333	-73.28333													
Nan Pomme		19.13333	-71.88333													
Nan Pomme		19.13333	-71.85													
Morne Nan Poisson		18.4	-74.41667													
Nan Plume		18.76667	-72.85													
Nan Plingue		18.59222	-73.99194													
Nan Plic		18.53333	-74.21667													
Nan Platon		19.5	-72.51667													
Nan Platon		18.23333	-72													
Nan Plateau		18.38333	-72.35													
Nan Plaisir		19.85	-72.56667													
Nan Plaisir		18.4975	-71.98778													
Nan Plaisir		18.4	-71.86667													
Nan Plaisir		18.33333	-72.91667													
Nan Plaisir		18.28333	-73.01667													
Nan Plaisir		18.26667	-72.18333													
Nan Plaisir		18.23333	-71.91667													
Nan Plaisir		18.38333	-71.83333													
Nan Plaine		18.85	-73.11667													
Nan Plaine		18.83333	-73.1													
Nan Plaine		18.45	-73.01667													
Nan Plaine		18.35	-72.93333													
Nan Plaine		18.21667	-71.76667													
Nan Piti		18.27694	-72.58167													
Nan Pite		18.16667	-71.88333													
Nan Piquet		19.41667	-72.66667													
Nan Piquant		19.61944	-73.01889													
Nan Pion		19.75	-72.88333													
Nan Pion		19.76667	-72.9													
Nan Pilet		19.78333	-72.55													
Nan Pierrot		19.7	-72.48333													
Nan Pierri		18.53333	-74.38333													
Nan Pierrette		19.76667	-72.66667													
Nan Picho		19.88528	-73.08583													
Nan Philippe		19.71667	-72.6													
Nan Philippe		18.5	-73.76667													
Nan Peuple		19.23333	-71.78333													
Nan Perrine		18.38	-72.90972													
Nan Perle		19.63333	-71.96667													
Nan Periche		18.43333	-71.86667													
Nan Perdu		18.2	-73.01667													
Nan Pavillon		19.88333	-72.56667													
Nan Pave		18.26667	-72.3													
Nan Pauvre Moune		18.21278	-72.73694													
Nan Paul		19.84	-73.09389													
Nan Paul		19.73333	-72.7													
Nan Paul		19.5275	-72.7675													
Nan Paul		18.47389	-73.59472													
Nan Patate		18.25	-72.35													
Nan Pare		18.7	-71.83333													
Nan Papaye		19.68889	-73.01167													
Nan Papalle		18.43333	-71.86667													
Nan Pangue		18.88333	-71.86667													
Nan Pangnol		19.71667	-72.66667													
Nan Palmiste		19.75	-72.96667													
Nan Palmiste		19.68333	-72.86667													
Nan Palmiste		19.26667	-72.3													
Nan Palmiste		18.9	-72.6													
Nan Palmiste		18.52972	-73.86639													
Nan Palmiste		18.26389	-72.08167													
Nan Palme		18.36667	-72.96667													
Nan Pale		18.33333	-72.83333													
Nan Pal		18.37722	-72.025													
Nan Pal		18.3	-72.21667													
Nan Nouvelle		19.7	-73.33333													
Nan Noel		18.25917	-72.20417													
Nan Noel		19.61667	-72.18333													
Nan Noco		19.48333	-72.41667													
Nan Nicotte		19.61417	-72.79778													
Nan Nene		19.08333	-71.81667													
Nan Nasseur		19.76667	-73.16667													
Nan Moye		19.18333	-72.23333													
Nan Mouton		19.35	-72.4													
Nan Moulin		19.26667	-72.31667													
Nan Moulin		18.51667	-74.03333													
Nan Moulin		18.3	-73.38333													
Nan Mouine		18.04722	-73.79722													
Nan Morel		18.3	-73.73333													
Nan Moreau		19.88333	-72.83333													
Nan Moreau		18.25	-72.98333													
Nan Montasse		18.03667	-73.88111													
Nan Monchi		18.26667	-72.53333													
Nan Mombin		19.88333	-72.58333													
Nan Mombin		18.33333	-73.55													
Nan Mombin		18.22861	-72.93806													
Nan Molo		18.76611	-72.87194													
Nan Mirliton		18.21667	-71.88333													
Nan Mirane		18.49694	-73.53944													
Nan Mine		19.43333	-71.71667													
Nan Milhomme		19.88333	-72.71667													
Nan Migoine		20.05	-72.8													
Nan Miel		18.45	-74													
Nan Michel		19.51667	-72.28333													
Nan Michel		18.85	-72													
Nan Mely		18.46667	-72.3													
Nan Melton		19.01667	-72.13333													
Nan Melon		19.35	-72.18333													
Nan Melfi		18.43333	-72.48333													
Nan Mats		19.21667	-72.08333													
Nan Mathe		18.18333	-72.61667													
Nan Masure		19.3	-72.35													
Nan Massier		18.28333	-72.91667													
Nan Massey		19.71667	-72.43333													
Nan Masse		19.91667	-72.78333													
Nan Massacre		19.88444	-73.18861													
Nan Mas		19.53333	-72.55													
Nan Martin		19.65	-72.65													
Nan Martin		18.6	-74.36667													
Nan Martin		18.4	-72.4													
Nan Martin		18.31667	-74.18333													
Nan Marron		19.68333	-73.3													
Nan Marron		18.31667	-73.95													
Nan Marreau		19.71972	-73.00583													
Nan Marquis		18.18472	-72.60472													
Nan Marot		19.86667	-72.58333													
Nan Maro		18.21667	-73.15													
Nan Marguerite		19.7	-72.45													
Nan Margot		18.22306	-72.56722													
Nan Marecage		19.73333	-72.55													
Nan Marecage		19.7	-72.25													
Nan Marecage		18.98333	-72.08333													
Nan Mareau		19.71667	-73													
Nan Mare		19.81667	-72.75													
Nan Marc		19.91667	-72.68333													
Nan Marc		19.88333	-72.66667													
Nan Marc		18.83333	-73.08333													
Nan Marais		18.74	-72.00861													
Nan Maquette		18.50556	-73.90944													
Nan Mapou		19.75	-72.86667													
Nan Mapou		19.75	-72.68333													
Nan Mapou		19.35	-71.88333													
Nan Mapou		19.28333	-72.31667													
Nan Mapou		18.71667	-72.06667													
Nan Manuel		19.31667	-72.15													
Nan Mansolme		19.83333	-72.95													
Morne Nan Mano		18.33333	-71.85													
Nan Manioc		18.56667	-74.23333													
Nan Manilette		18.35	-72.33333													
Nan Mangot		19.06667	-72.15													
Nan Mangot		18.83333	-71.88333													
Nan Mangot		18.77915	-72.9088													
Nan Mango		18.96667	-72.08333													
Nan Man Fou		18.23333	-72.36667													
Nan Mambre		18.40415	-73.17707													
Nan Malgre		18.5	-72.63333													
Nan Malgre		18.24	-72.12528													
Nan Mala		18.46667	-74.4													
Nan Maillon		18.46667	-72.35													
Nan Maillette		19.77667	-73.01222													
Nan Maille		19.76667	-73.31667													
Nan Mahot		18.23333	-71.88333													
Nan Magloire		19.26667	-72.31667													
Nan Madeleine		18.52972	-73.84639													
Nan Madeleine		18.46667	-72.3													
Nan Macon		18.47188	-74.43156													
Nan Macaye		19.31667	-71.83333													
Nan Lundi		18.68333	-74.13333													
Nan Lucas		19.31667	-71.86667													
Nan Louis Fils		18.1	-71.75													
Nan Louisane		18.85	-72.96667													
Nan Louis		19.31667	-72.33333													
Morne Nan Losi		18.3	-71.91667													
Nan Lise		18.61667	-74.05													
Nan Lion		18.44639	-73.57694													
Nan Limite		19.48333	-72.25													
Nan Liane		19.05	-72.26667													
Nan L'Etoile		19.31667	-72.45													
Nan l'Etat		19.85	-72.53333													
Nan l'Etat		19.31667	-71.8													
Nan l'Etat		18.53333	-74.35													
Nan l'Etang		19.73333	-72.81667													
Nan l'Etang		18.67917	-71.88306													
Nan l'Etang		18.51667	-73.55													
Nan l'Etang		18.41667	-72.31667													
Nan l'Etang		18.35	-72.71667													
Nan l'Etang		18.26667	-72.13333													
Nan Lavaud		18.84028	-72.985													
Nan Latanier		18.48333	-73.86667													
Nan Larne		19.35	-72.38333													
Nan la Peine		18.43333	-72.45													
Nan l'Air		18.21667	-73.05													
Nan Laine		19.85	-72.56667													
Nan Lagon		19.73333	-72.65													
Nan Lagon		18.65	-72.1													
Nan Lafontant		18.20028	-72.56444													
Nan Lacour		18.50778	-73.95139													
Nan La Boue		19.83333	-73.2													
Nan Kinge		19.06667	-72.13333													
Nan Jumeau		19.2	-71.78333													
Nan Jules		19.33333	-72.25													
Nan Jules		19.33333	-72.26667													
Nan Joye		19.8	-72.73333													
Nan Joute		18.38667	-73.66611													
Nan Joute		18.33333	-72.8													
Nan Joupas		19.88333	-72.61667													
Nan Joupa		19.81667	-72.66667													
Nan Joupa		18.45	-74.15													
Nan Joseph		19.64583	-73.22639													
Nan Jonc		19.6	-72.45													
Nan Jonc		18.28333	-73.58333													
Nan Joachin		19.75	-72.55													
Nan Jesus		19.72528	-72.15583													
Nan Jesus		18.9	-73.2													
Nan Jean Pierre		19.3	-71.86667													
Nan Jean Louis		19.88333	-72.85													
Nan Jean Louis		19.36667	-72.38333													
Nan Jean Jeanne		19.35	-71.96667													
Nan Jean Charles		19.85	-72.61667													
Nan Jean Charles		19.28333	-72.4													
Nan Jean		19.35	-72.4													
Nan Jardin Nantir		19.18333	-71.8													
Nan Jardin		19.83333	-72.51667													
Nan Janvier		18.9	-71.86667													
Nan Jamite		19.77417	-73.13111													
Nan Jacques		19.7	-72.6													
Nan Hilain		18.37361	-73.51333													
Nan Hauteur		18.28333	-72.01667													
Nan Hatte		19.76667	-72.53333													
Nan Hatte		19.16667	-71.8													
Nan Hac		19.05	-72.1													
Nan Gustin		19.35	-71.81667													
Nan Gustin		19.25	-71.95													
Nan Guinee		19.46667	-72.23333													
Nan Guinee		19.58333	-72.2													
Nan Guinee		18.48333	-73.95													
Nan Guinee		18.41667	-73.95													
Nan Guillette		19.87806	-73.11222													
Nan Guillette		19.75	-73.15													
Nan Guillaume		19.3	-72.28333													
Nan Guillaume		18.51361	-73.90694													
Nan Guildive		19.85889	-73.20389													
Nan Guape		19.38333	-71.96667													
Nan Guape		19.36667	-71.95													
Nan Guanal		19.03333	-71.78333													
Nan Grosse		19.33333	-72.43333													
Nan Gros Banc		19.8	-73.33333													
Nan Grisgris		18.45	-72.45													
Nan Gris		20.03333	-72.85													
Nan Grie		18.21667	-73.05													
Nan Grand Mas		18.35	-74.36667													
Nan Grand Gout		18.42389	-71.99333													
Nan Grand Bois		18.91667	-73.18333													
Nan Gramond		19.75	-72.9													
Nan Gra		19.83333	-72.61667													
Nan Goyave		18.43333	-73.85													
Nan Gouyave		18.13972	-73.85639													
Nan Gousse		18.26667	-72.1													
Nan Goumain		19.57806	-72.76833													
Nan Gouine		19.76972	-73.01083													
Nan Gouave		18.76667	-71.98333													
Nan Gouape		19.31667	-72.08333													
Nan Gouape		19.33333	-72.08333													
Nan Gorro		19.2	-71.93333													
Nan Gorge		19.48333	-72.5													
Ravine Nan Gola		19.83194	-73.21472													
Nan Godette		19.77056	-73.16417													
Nan Glacis		19.18333	-72.35													
Nan Glacis		18.56667	-74.23333													
Nan Glacis		18.26667	-73.06667													
Nan Gilot		19.26667	-71.81667													
Nan Gille		19.46667	-72.2													
Nan Gerard		18.25	-73.05													
Nan Georges		19.43333	-72.25													
Nan Georges		18.48333	-74.4													
Nan Georges		18.46361	-74.45018													
Nan Georges		18.24778	-72.85778													
Nan George		19.55	-72.46667													
Nan Garien		19.35	-71.76667													
Nan Garde		18.1275	-73.92222													
Nan Garde		18.02907	-73.86137													
Nan Galgal		19.54444	-72.85528													
Nan Galette		18.28333	-72.38333													
Nan Galette		18.23333	-71.88333													
Nan Gabeau		19.48333	-72.35													
Nan Franger		19.75	-72.76667													
Nan Francois		19.71667	-72.93333													
Nan Francois		19.41667	-71.9													
Nan Francois		18.74472	-72.94417													
Nan Francois		19.78333	-72.75													
Nan Francind		18.91667	-73.16667													
Nan Francais		19.4	-71.9													
Nan Fraicheur		18.4	-73.3													
Nan Fourneau		18.4	-72.13333													
Nan Fourneau		18.28694	-72.69389													
Nan Fourneau		18.16528	-73.95													
Nan Fourneau		18.16667	-71.9													
Nan Fourc		18.43278	-72.43306													
Nan Fouillon		19.8	-72.85													
Nan Fougere		18.21667	-71.91667													
Ravine Nan Fouc		18.21667	-73.93333													
Nan Foubie		19.75333	-73.10889													
Nan Fou		18.83333	-72.35													
Nan Fort		19.81667	-72.75													
Nan Fort		19.66667	-72.43333													
Nan Fort		19.61361	-73.00611													
Nan Fort		19.75722	-73.07													
Nan Fort		18.43333	-74.36667													
Ravine Nan Fond		19.71667	-72.75													
Embouchure Nan Fond		19.88333	-72.56667													
Nan Fond		19.6	-72.73333													
Nan Fond		18.91667	-72.45													
Nan Fond		18.53333	-74.4													
Nan Foncement		18.08333	-71.75													
Nan Foach		19.8675	-73.185													
Nan Flore		18.25	-72.43333													
Nan Fillette		19.845	-73.18													
Nan Figuier		20	-72.66667													
Nan Figuier		19.65278	-72.81222													
Nan Figuier		19.08333	-72.23333													
Nan Figuier		18.25	-71.81667													
Nan Figuier		18.23333	-72.05													
Nan Figue		19.9	-72.6													
Nan Figue		19.08333	-72.21667													
Nan Figue		18.3	-72.21667													
Nan Felix		18.25	-73.16667													
Nan Fasse		19.9	-72.98333													
Port a Nanette		18.02472	-73.82833													
Nan Etang		19.73333	-72.83333													
Nan Etang		18.33333	-72.41667													
Nan Erzulie		19.43333	-72.35													
Nan Emboucher		19.88333	-72.6													
Nan Duvers		18.75	-72.85													
Nan Dupuy		19.93333	-72.81667													
Nan Dupin		18.11083	-73.93028													
Nan Dumay		18.93333	-73.23333													
Nan Dumas		19.85	-72.55													
Nan Ducheine		19.25	-72.26667													
Nan Drive		18.46667	-73.91667													
Nandrin		19.41667	-72.6													
Nan Drapeau		19.05	-72													
Nan Doval		18.8175	-72.87111													
Nan Donna		19.76667	-72.75													
Nandon		19.73333	-72.16667													
Nan Don		18.33333	-74.08333													
Nan Dompte		18.26667	-74.08333													
Nan Domingue		19.5	-72.46667													
Nan Dix-Huit		18.26667	-72.93333													
Nan Dix Gourdes		18.85	-72.35													
Nan Dite		18.26667	-73.03333													
Nan Dinde		19.45	-72.3													
Ravine Nan Dimanche		19.71667	-72.9													
Nan Dimanche		19.7	-72.9													
Nan Digue		18.32151	-74.20926													
Nan Digo		19.86667	-73.26667													
Nan Diegue		19.31667	-72.45													
Nan Didier		19.36667	-72.16667													
Nan Diamant		18.15722	-72.83417													
Nan Diamant		18.04667	-73.83222													
Nan Dessources		18.71667	-71.9													
Nan Depot		19.35	-72.3													
Nan Dejour		18.26667	-73.08333													
Nan Dede		18.6	-74.06667													
Nan Dauphine		18.45	-72.03333													
Nan Dassier		18.33333	-74.06667													
Nan Daniel		18.50222	-73.81944													
Nan Dalle		19.85	-72.58333													
Nandalle		19.15	-71.93333													
Nan Da		19.33333	-72.38333													
Nan Da		18.48333	-72.33333													
Nan Curie		19.5	-72.16667													
Nan Croix		19.28333	-72.35													
Nan Crete		18.41667	-71.95													
Nan Crapaud		18.03889	-73.84333													
Nan Couteau		19.81667	-72.96667													
Nan Coute		19.58333	-72.43333													
Nan Courite		18.35	-73.46667													
Nan Cour		18.88333	-73.2													
Nan Counouque		18.31667	-72.01667													
Nan Couman		19.7	-72.81667													
Riviere Nan Couline		18.41667	-72.36667													
Nan Couline		18.66667	-72.3													
Nan Couine		19.23333	-72													
Nan Coucou		19.76667	-72.95													
Nan Cotton		19.55	-71.85													
Nan Cotros		19.26667	-72.28333													
Ravine Nan Coton		19.65056	-72.80806													
Nan Coton		19.8	-72.95													
Nan Coton		19.7	-72.85													
Nan Coton		19.63333	-72.86667													
Nan Coton		19.11667	-71.83333													
Nan Coton		18.76667	-72.83333													
Nan Coton		18.33333	-73.71667													
Nan Coton		18.3	-72.88333													
Nan Coton		18.28333	-72.35													
Nan Coton		19.53333	-72.1													
Nan Coton		18.76667	-72.83333													
Nan Cotie		18.36806	-73.65222													
Nan Cote		19.68333	-72.65													
Riviere Nan Cosse		18.35	-74.13333													
Nan Cosse		18.35	-74.2													
Nan Cosole		18.86667	-71.98333													
Nan Coq		19.43333	-72.36667													
Nan Coq		19.38333	-72.36667													
Nan Coq		18.5	-73.95													
Nan Coq		19.43333	-72.38333													
Nan Contree		19.66944	-71.75611													
Nan Contree		18.31667	-73.36667													
Nan Content		19.80417	-73.03389													
Nan Confort		18.04944	-73.82333													
Nan Commier		19.28333	-72.35													
Ravine Nan Coma		18.3	-73.13333													
Nan Coma		18.26667	-71.86667													
Nan Coma		18.35	-73.48333													
Nan Colo		18.4	-74.41667													
Nan Colline		19.61667	-71.98333													
Nan Colas		19.2	-72.26667													
Nan Colas		18.3575	-73.50194													
Nan Coicou		19.84	-73.21417													
Nan Cofi		18.3679	-72.23121													
Nan Codette		19.8	-73.18333													
Nan Cocoye		19.83333	-72.95													
Nan Coco		19.75	-72.28333													
Nan Coco		19.5	-72.45													
Nan Cochon		18.2	-71.9													
Nan Clos		18.28333	-73.31667													
Nan Claire		19.61667	-72.5													
Nan Citron		19.46667	-72.25													
Nan Citron		19.43333	-72.15													
Nan Citron		19.13333	-72.21667													
Nan Citron		18.36667	-74.18333													
Nan Citron		18.28333	-73.33333													
Nan Citron		18.27806	-72.2675													
Ravine Nan Citerne		19.75	-73.11667													
Nan Citerne		18.18333	-71.83333													
Nan Cite		19.86667	-72.61667													
Nan Citadelle		19.28333	-72.33333													
Nan Cirouelle		18.86667	-72.06667													
Nan Cirouel		18.28333	-74.11667													
Nan Cimite		18.65	-74.15													
Nan Cienne		19.48333	-72.25													
Nan Chipain		19.03333	-72.18333													
Nan Chevrine		18.08333	-71.75													
Nan Chateau		19.73333	-72.61667													
Nan Charlot		18.18333	-71.83333													
Ravine Nan Charles		19.65	-72.71667													
Nan Charles		19.65	-72.6													
Nan Charles		19.2	-71.85													
Nan Charles		18.53611	-73.97722													
Nan Charles		18.4625	-73.60472													
Nan Charles		19.45	-72.41667													
Nan Charles		18.53333	-74.41667													
Nan Charles		18.28333	-74.13333													
Nan Chapelle		19.81667	-73.26667													
Nan Chamboum		19.05	-72.15													
Nan Chambeau		19	-72.23333													
Nan Chaine		19.6	-72.71667													
Nan Caymites		19.53333	-72.38333													
Nan Cayemittes		18.46667	-72.06667													
Nan Cayemite		19.76667	-73.3													
Nan Catte		18.38333	-71.85													
Nan Catte		18.36667	-71.83333													
Nan Casse		18.91667	-71.9													
Nan Casse		18.33333	-74.33333													
Nan Casse		18.3	-74.2													
Nan Casse		18.46667	-73.18333													
Nan Casque		18.2	-71.91667													
Nan Case		18.4	-73.46667													
Nan Carrefour		19.83333	-72.51667													
Nan Carre		19.72889	-73.14361													
Nan Carotte		18.38	-72.12639													
Nan Carotte		18.35	-72.26667													
Nan Canot		19.65722	-72.82528													
Nan Canne		18.75833	-72.95361													
Nan Candio		19.75	-72.75													
Nan Canary		18.41667	-73.91667													
Nan Campo		18.46667	-72.06667													
Nan Campeche		19.76667	-72.88333													
Nan Campeche		19.68333	-72.66667													
Nan Campeche		19.68333	-72.31667													
Nan Campeche		19.53333	-72.2													
Nan Campeche		19.31667	-72.33333													
Nan Campeche		18.38333	-73.48333													
Nan Campeche		18.25	-74.06667													
Nan Campeche		18.54472	-73.93139													
Nan Campe		19.41667	-72.11667													
Nan Calebasse		18.83333	-73.1													
Nan Cajou		19.66667	-73.31667													
Nan Cajou		18.165	-73.94139													
Nan Cafe		18.85	-72.36667													
Nan Cafe		18.80861	-72.98389													
Nan Cafe		18.26667	-73.71667													
Nan Cadet		18.28333	-74.08333													
Nan Cadet		18.25111	-72.73028													
Nan Cadeau		19.5	-71.7													
Nan Cadastre		18.56417	-72.16194													
Nan Cacao		18.53222	-73.8025													
Nan Cabri		18.9	-73.05													
Nan Cabone		19.75	-72.26667													
Nan Brun		18.21667	-73.16667													
Nan Brule		18.30667	-72.53278													
Nan Brule		18.98333	-72.06667													
Nan Boyer		18.28861	-72.65389													
Nan Bouzin		18.41667	-72.93333													
Nan Bouton		19.86667	-72.58333													
Nan Bourrique		18.35	-73.08333													
Nan Bounouque		18.91667	-71.83333													
Morne Nan Boule		18.28278	-72.65													
Nan Boulaille		18.26667	-71.96667													
Nan Boucan		18.5	-73.91667													
Nan Bota		19.28333	-71.95													
Nan Borrin		19.71667	-73.06667													
Nan Borrin		19.72861	-73.07667													
Nan Borne		18.28333	-73.58333													
Nan Borgon		19.69722	-73.22													
Nan Borde		18.65	-74.21667													
Nan Bony		18.18333	-71.88333													
Nan Bonne		19.61667	-72.45													
Nan Bonhomme		18.38333	-72.76667													
Nan Bondieu		18.205	-72.70639													
Nan Bombe		18.36667	-72													
Nan Bois-Pins		19.21667	-72.1													
Nan Bois Pin		19.45	-71.78333													
Nan Bois Pin		19.33333	-72.28333													
Nan Bois Pin		18.46667	-72.03333													
Nan Bois Pin		18.3	-71.9													
Nan Bois Pin		18.4	-71.81667													
Nan Bois Neuf		18.51667	-73.84806													
Nan Bois d'Orme		19.21667	-72.03333													
Nan Bois d'Orme		18.38333	-71.81667													
Nan Bois Dine		18.88333	-73.16667													
Nan Bois de Chene		18.81667	-72.95													
Nan Bois		19.58333	-72.55													
Nan Bois		18.35	-72.28333													
Nan Bois		18.14306	-73.93639													
Nan Bois		18.26667	-74.13333													
Nan Boeuf		18.9	-73.18333													
Nan Boeuf		18.76667	-73.01667													
Nan Boeuf		18.86667	-73.01667													
Nan Boca		18.76667	-72.81667													
